dashboard_experience,line,user_id,answer_correct,no_of_steps,running_time,question_id,timestamp,selected_values,filtered_values,triggered_action,multiplicity,x,y
1,13,9d7c809e-c5c3-4dab-aad6-06ab83d0b681,True,12,147.017,4,1657570377546,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,"Year (slicer) - Year: 2012, 2014 selected",5,8.254454,5.1553726
1,13,9d7c809e-c5c3-4dab-aad6-06ab83d0b681,True,12,147.017,4,1657570423272,Region.Region<categorical>,NewHiresByRegion.Region<categorical>,Year (slicer) - deselected,12,14.469177,4.8963056
1,13,9d7c809e-c5c3-4dab-aad6-06ab83d0b681,True,12,147.017,4,1657570438493,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,8.884708,-0.9619956
1,13,9d7c809e-c5c3-4dab-aad6-06ab83d0b681,True,12,147.017,4,1657570446247,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,6.7576947,10.533115
1,13,9d7c809e-c5c3-4dab-aad6-06ab83d0b681,True,12,147.017,4,1657570447234,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,8.684951,-0.55722666
1,13,9d7c809e-c5c3-4dab-aad6-06ab83d0b681,True,12,147.017,4,1657570452565,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,6.304981,10.688224
1,13,9d7c809e-c5c3-4dab-aad6-06ab83d0b681,True,12,147.017,4,1657570462124,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,8.288669,-1.0130157
1,13,9d7c809e-c5c3-4dab-aad6-06ab83d0b681,True,12,147.017,4,1657570486265,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,7.430881,11.085686
1,14,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,True,4,73.642,4,1656742329286,Year.Year<categorical>,nan,Root,48,-16.179678,-16.314384
1,14,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,True,4,73.642,4,1656742346698,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected,24,17.609531,4.3964505
1,14,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,True,4,73.642,4,1656742350068,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,8.6835985,-0.5555777
1,14,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,True,4,73.642,4,1656742379574,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,6.758819,10.533166
1,15,8b504c0b-db88-4ccb-b3bc-98b5de4e735c,True,11,96.712,4,1656682729048,Year.Year<categorical>,nan,Root,48,-16.179678,-16.314384
1,15,8b504c0b-db88-4ccb-b3bc-98b5de4e735c,True,11,96.712,4,1656682744183,Year.Year<categorical>,nan,Year (slicer) - Year: 2012 selected,27,-29.361313,-14.649622
1,15,8b504c0b-db88-4ccb-b3bc-98b5de4e735c,True,11,96.712,4,1656682745199,Year.Year<categorical>,nan,Year (slicer) - Year: 2014 selected,19,-24.92287,-12.551419
1,15,8b504c0b-db88-4ccb-b3bc-98b5de4e735c,True,11,96.712,4,1656682746961,Year.Year<categorical>,nan,"Year (slicer) - Year: 2014, 2012 selected",4,-26.667404,-13.158475
1,15,8b504c0b-db88-4ccb-b3bc-98b5de4e735c,True,11,96.712,4,1656682778053,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected,5,8.25275,5.1557493
1,15,8b504c0b-db88-4ccb-b3bc-98b5de4e735c,True,11,96.712,4,1656682782392,Region.Region<categorical>,NewHiresByRegion.Region<categorical>,Year (slicer) - deselected,12,14.469364,4.8974175
1,15,8b504c0b-db88-4ccb-b3bc-98b5de4e735c,True,11,96.712,4,1656682787394,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,7.431245,11.08794
1,15,8b504c0b-db88-4ccb-b3bc-98b5de4e735c,True,11,96.712,4,1656682808530,Region.Region<categorical>,NewHiresByRegion.Region<categorical>,Year (slicer) - deselected,12,14.470016,4.8966713
1,15,8b504c0b-db88-4ccb-b3bc-98b5de4e735c,True,11,96.712,4,1656682809346,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,8.618838,-0.49714735
1,15,8b504c0b-db88-4ccb-b3bc-98b5de4e735c,True,11,96.712,4,1656682815642,Region.Region<categorical>,NewHiresByRegion.Region<categorical>,Year (slicer) - deselected,12,14.469162,4.896934
1,15,8b504c0b-db88-4ccb-b3bc-98b5de4e735c,True,11,96.712,4,1656682815706,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,6.985026,10.597332
1,16,1edfdae6-d0ff-40e3-87f6-346e93436094,False,10,58.284,4,1656682784222,Year.Year<categorical>,nan,Root,48,-16.179678,-16.314384
1,16,1edfdae6-d0ff-40e3-87f6-346e93436094,False,10,58.284,4,1656682788631,"Region.Region<categorical>, Year.Year<categorical>",nan,Region (slicer) - Region: Northwest selected,6,-13.820931,-15.409442
1,16,1edfdae6-d0ff-40e3-87f6-346e93436094,False,10,58.284,4,1656682792848,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,8.167481,-0.34749267
1,16,1edfdae6-d0ff-40e3-87f6-346e93436094,False,10,58.284,4,1656682793766,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,7.428503,11.079509
1,16,1edfdae6-d0ff-40e3-87f6-346e93436094,False,10,58.284,4,1656682796211,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,"Year (slicer) - Year: 2014, 2012 selected",5,8.253319,5.1550336
1,16,1edfdae6-d0ff-40e3-87f6-346e93436094,False,10,58.284,4,1656682813644,Region.Region<categorical>,NewHiresByRegion.Region<categorical>,Year (slicer) - deselected,12,14.4704275,4.8975387
1,16,1edfdae6-d0ff-40e3-87f6-346e93436094,False,10,58.284,4,1656682817287,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,8.80206,-0.7463923
