x,y,line,multiplicity,timestamp,answer_correct,running_time,triggeredAction,selectedValues,filteredValues
0.4115678369998932,0.9880198836326599,28,15,1656743283675,True,29881,Ethnicity (slicer) - Ethnicity: Group B selected,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>
0.20023547112941742,0.5683075785636902,28,2,1656743290839,True,29881,New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan selected,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>"
0.1929466724395752,0.5601422786712646,28,3,1656743291353,True,29881,"New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Feb selected","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>"
0.18343232572078705,0.5570573210716248,28,1,1656743291902,True,29881,"New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Feb, Mar selected","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>"
0.16674496233463287,0.5618025660514832,28,1,1656743293657,True,29881,"New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Feb, Mar, Jun selected","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>"
0.1539018303155899,0.5549070835113525,28,1,1656743294242,True,29881,"New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Feb, Mar, Jun, Apr selected","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>"
0.14579349756240845,0.5476658344268799,28,2,1656743294887,True,29881,"New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Feb, Mar, Jun, Apr, May selected","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>"
0.06463676691055298,0.4395400881767273,28,7,1656743302761,True,29881,Region (slicer) - Region: East selected,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.9203562140464783,0.37448030710220337,29,39,1656683229917,True,51709,Root,Year.Year<categorical>,nan
0.8603935837745667,0.469733327627182,29,8,1656683233360,True,51709,Year (slicer) - Year: 2012 selected,Year.Year<categorical>,nan
0.6943455338478088,0.15385174751281738,29,1,1656683239505,True,51709,Region (slicer) - Region: East selected,"Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.6099261045455933,0.06882885098457336,29,15,1656683241523,True,51709,Ethnicity (slicer) - Ethnicity: Group B selected,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.9203562140464783,0.37448030710220337,30,39,1657184552991,False,80642,Root,Year.Year<categorical>,nan
0.8603991866111755,0.4697452187538147,30,8,1657184576900,False,80642,Year (slicer) - Year: 2012 selected,Year.Year<categorical>,nan
0.8497282266616821,0.4644394814968109,30,1,1657184584369,False,80642,Region (slicer) - Region: East selected,"Region.Region<categorical>, Year.Year<categorical>",nan
0.013173502869904041,0.3465747535228729,30,2,1657184591297,False,80642,New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan selected,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.007092311512678862,0.3494243621826172,30,1,1657184592227,False,80642,"New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Jun selected","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.0020934983622282743,0.3574606776237488,30,1,1657184593490,False,80642,"New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Jun, May selected","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.0,0.37099939584732056,30,1,1657184593927,False,80642,"New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Jun, May, Apr selected","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.0027249259874224663,0.3849537968635559,30,1,1657184594357,False,80642,"New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Jun, May, Apr, Mar selected","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.009233711287379265,0.3941226005554199,30,2,1657184594773,False,80642,"New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Jun, May, Apr, Mar, Feb selected","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.9203562140464783,0.37448030710220337,31,39,1655899076322,False,63089,Root,Year.Year<categorical>,nan
0.4115678369998932,0.9880198836326599,31,15,1655899085151,False,63089,Ethnicity (slicer) - Ethnicity: Group B selected,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>
0.6102243065834045,0.028810620307922363,31,15,1655899087981,False,63089,Region (slicer) - Region: East selected,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.6076474785804749,0.005998700391501188,31,1,1655899097738,False,63089,New Hires by Month (Full-Time/Part-Time) (lineChart) - Month: Jan. FPDesc: Full-Time selected,"NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.5603554844856262,0.02659817971289158,31,1,1655899110949,False,63089,"New Hires by Month (Full-Time/Part-Time) (lineChart) - Month: Apr, May, Jun, Jul. FPDesc: Part-Time, Part-Time, Part-Time, Part-Time selected","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.6000283360481262,0.03477906808257103,31,15,1655899112747,False,63089,New Hires by Month (Full-Time/Part-Time) (lineChart) - deselected,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.5479410290718079,0.0011200356530025601,31,1,1655899125100,False,63089,"New Hires by Month (Full-Time/Part-Time) (lineChart) - Month: Jan, Feb, Mar, Apr, May, Jun, Jan, Feb, Mar, Apr, May, Jun. FPDesc: Full-Time, Full-Time, Full-Time, Full-Time, Full-Time, Full-Time, Part-Time, Part-Time, Part-Time, Part-Time, Part-Time, Part-Time selected","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.9203562140464783,0.37448030710220337,32,39,1656743083422,False,89200,Root,Year.Year<categorical>,nan
0.7161858081817627,0.17608891427516937,32,5,1656743087596,False,89200,Region (slicer) - Region: East selected,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>
0.7058879733085632,0.166397824883461,32,4,1656743092686,False,89200,Year (slicer) - Year: 2012 selected,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>
0.9203562140464783,0.37448030710220337,33,39,1656683150046,True,88783,Root,Year.Year<categorical>,nan
0.4115622043609619,0.9879435300827026,33,15,1656683154985,True,88783,Ethnicity (slicer) - Ethnicity: Group B selected,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>
0.40630000829696655,0.9434311389923096,33,11,1656683158254,True,88783,Year (slicer) - Year: 2012 selected,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>
0.6224369406700134,0.06215689331293106,33,15,1656683166524,True,88783,Region (slicer) - Region: East selected,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.9203562140464783,0.37448030710220337,34,39,1656682510691,True,129508,Root,Year.Year<categorical>,nan
0.8748047947883606,0.3321836292743683,34,3,1656682527240,True,129508,Region (slicer) - Region: East selected,"Region.Region<categorical>, Year.Year<categorical>",nan
0.7059043645858765,0.16637451946735382,34,4,1656682533223,True,129508,Year (slicer) - Year: 2012 selected,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>
0.6888341307640076,0.14767861366271973,34,2,1656682612205,True,129508,Ethnicity (slicer) - Ethnicity: Group B selected,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.9203562140464783,0.37448030710220337,35,39,1656742251862,True,63629,Root,Year.Year<categorical>,nan
0.42346906661987305,0.9769476652145386,35,15,1656742255840,True,63629,Ethnicity (slicer) - Ethnicity: Group B selected,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>
0.42652183771133423,0.9999990463256836,35,6,1656742258950,True,63629,Region (slicer) - Region: East selected,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>
0.610092282295227,0.06892271339893341,35,15,1656742265172,True,63629,Year (slicer) - Year: 2012 selected,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.9203562140464783,0.37448030710220337,36,39,1656742156862,True,103174,Root,Year.Year<categorical>,nan
0.8603993654251099,0.4697449803352356,36,8,1656742176951,True,103174,Year (slicer) - Year: 2012 selected,Year.Year<categorical>,nan
0.3978455066680908,0.9474286437034607,36,11,1656742183866,True,103174,Ethnicity (slicer) - Ethnicity: Group B selected,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>
0.1979445368051529,0.5856517553329468,36,3,1656742198959,True,103174,New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan selected,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>"
0.19840273261070251,0.5966649651527405,36,1,1656742200235,True,103174,New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jun selected,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>"
0.19794458150863647,0.5856517553329468,36,3,1656742202503,True,103174,New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan selected,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>"
0.18790210783481598,0.5920187830924988,36,2,1656742204689,True,103174,"New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Jun selected","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>"
0.39785775542259216,0.9474127292633057,36,11,1656742208100,True,103174,New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - deselected,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>
0.19794458150863647,0.5856517553329468,36,3,1656742208794,True,103174,New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan selected,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>"
0.1879235953092575,0.5919040441513062,36,2,1656742210204,True,103174,"New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Jun selected","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>"
0.17845381796360016,0.5808205008506775,36,1,1656742213809,True,103174,"New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Jun, Feb selected","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>"
0.16279159486293793,0.5731263160705566,36,1,1656742214878,True,103174,"New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Jun, Feb, Mar selected","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>"
0.14792440831661224,0.5613408088684082,36,1,1656742215284,True,103174,"New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Jun, Feb, Mar, Apr selected","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>"
0.14005133509635925,0.55177903175354,36,3,1656742215815,True,103174,"New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Jun, Feb, Mar, Apr, May selected","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>"
0.13489152491092682,0.548706591129303,36,1,1656742222101,True,103174,Region (slicer) - Region: East selected,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>"
0.9203562140464783,0.37448030710220337,37,39,1656682784717,True,79138,Root,Year.Year<categorical>,nan
0.4234698712825775,0.9769480228424072,37,15,1656682794476,True,79138,Ethnicity (slicer) - Ethnicity: Group B selected,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>
0.6102243065834045,0.028810620307922363,37,15,1656682797775,True,79138,Region (slicer) - Region: East selected,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.6099333763122559,0.0688275396823883,37,15,1656682817149,True,79138,Year (slicer) - Year: 2012 selected,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.9203562140464783,0.37448030710220337,38,39,"1,65668E+12",True,-1,Root,Year.Year<categorical>,nan
0.4120801091194153,0.988194465637207,38,15,"1,65668E+12",True,-1,Ethnicity (slicer) - Ethnicity: Group B selected,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>
0.610224723815918,0.02881051041185856,38,15,"1,65668E+12",True,-1,Region (slicer) - Region: East selected,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.09527211636304855,0.3233819007873535,38,7,"1,65668E+12",True,-1,New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan selected,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.10796735435724258,0.32891929149627686,38,1,"1,65668E+12",True,-1,"New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Jun selected","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.11669100075960159,0.3445415496826172,38,1,"1,65668E+12",True,-1,"New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Jun, May selected","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.08914883434772491,0.4358992874622345,38,1,"1,65668E+12",True,-1,"New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Jun, May, Apr selected","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.07489963620901108,0.44498005509376526,38,1,"1,65668E+12",True,-1,"New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Jun, May, Apr, Mar selected","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.0646335557103157,0.43953678011894226,38,7,"1,65668E+12",True,-1,"New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Jun, May, Apr, Mar, Feb selected","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.048339471220970154,0.43675172328948975,38,5,"1,65668E+12",True,-1,Year (slicer) - Year: 2012 selected,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.9203562140464783,0.37448030710220337,39,39,1656682631474,True,41271,Root,Year.Year<categorical>,nan
1.0,0.38372138142585754,39,10,1656682634778,True,41271,Ethnicity (slicer) - Ethnicity: Group B selected,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",nan
0.6102243065834045,0.028810620307922363,39,15,1656682638085,True,41271,Region (slicer) - Region: East selected,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.6167734265327454,0.06755532324314117,39,15,1656682647040,True,41271,Year (slicer) - Year: 2012 selected,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
0.048336610198020935,0.4367465078830719,39,5,1656682656228,True,41271,"New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Feb, Mar, Apr, May, Jun, Jan, Mar, Jun selected","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>"
